BLOCK,LOT,CONDO,LOCATION,res,comm,exempt,ACREAGE,sq_footage,story_design,house_type,garage,SALES DATE,SALE PRICE,PRICE CD,land_price,improv_price,assesed_value,num_structures,year_built,units,roof_type,roof_material,foundation,heat_src,heat_sys,elec,ac_type,ac_area,4_fixbath,3_fixbath,2_fixbath,1_fixbath,HotTub,fireplace,bedrooms,bathrooms,basmt_area,finbasmt_area,firstfloor_area,upper_area,half_area,attic_area,interior_cond,ext_cond,overall_cond,view
101,4,0,300 N 5TH ST,1,0,0,0.11,2101,4,2,0,5/15/2003,485000,A,376300,211400,587700,1,1950,2,2,4,2,2,4,1,90,2101,0,2,0,2,0,1,4,2,0,0,1333,768,0,0,2,2,2,0
101,5,0,313 N 4TH ST,1,0,0,0.11,1844,4,8,1,5/14/2004,749000,Z,350000,360100,710100,1,2004,1,2,4,1,2,3,1,2,1844,0,2,1,1,0,0,4,2.5,768,240,964,880,0,0,1,1,1,0
101,6,0,312 N 5TH ST,1,0,0,0.11,1248,2,5,0,00/00/0000,0,,350000,101900,451900,1,1954,1,2,4,2,2,4,1,90,1248,0,1,0,2,0,0,3,1,0,0,1020,0,0,572,2,2,2,0
101,7,0,317 N 4TH ST,1,0,0,0.11,1716,4,1,1,4/30/1996,130000,A,350000,146700,496700,1,1951,2,2,4,2,2,3,1,2,1716,0,2,0,1,0,0,4,2,0,0,858,858,0,0,2,2,2,0
101,8,0,316 N 5TH ST,1,0,0,0.11,1122,1,5,1,9/27/2005,0,Z,350000,121400,471400,1,1955,1,2,4,2,2,4,1,90,1122,0,2,0,1,0,0,3,2,0,0,748,0,748,0,2,2,2,0
101,9,0,323 N 4TH ST,1,0,0,0.11,1555,1,3,0,1/26/1999,150000,A,350000,138300,488300,1,1951,1,2,4,2,2,3,1,2,1555,0,1,1,1,0,0,4,1.5,0,0,1555,0,0,0,2,2,2,0
101,10,0,322 N 5TH ST,1,0,0,0.11,1122,2,5,0,00/00/0000,0,,350000,105000,455000,1,1958,1,2,4,2,1,6,1,1,1122,0,2,0,1,0,0,4,2,0,0,748,0,748,0,2,2,2,0
101,11,0,327 N 4TH ST,1,0,0,0.11,1650,4,2,1,8/20/2001,1,Z,350000,155100,505100,1,1960,1,2,4,2,2,4,1,90,1650,0,2,0,1,0,0,6,2,0,0,825,825,0,0,2,2,2,0
101,12,0,326 N 5TH ST,1,0,0,0.11,1528,4,2,1,9/24/2001,1,Z,350000,141700,491700,1,1953,1,2,4,2,1,1,1,90,1528,0,2,0,1,0,1,4,2,0,0,824,704,0,0,2,2,2,0
101,13,0,333 N 4TH ST,1,0,0,0.11,1289,2,5,1,10/22/1996,155000,A,350000,114300,464300,1,1961,1,2,4,2,2,3,1,90,1289,0,1,1,1,0,0,4,1.5,0,0,944,0,0,864,2,2,2,0
101,14,0,332 N 5TH ST,1,0,0,0.11,1047,2,5,0,4/21/2005,1,Z,350000,88800,438800,1,1951,1,2,4,2,2,3,1,90,1047,0,1,1,1,0,0,3,1.5,0,0,748,0,0,748,2,2,2,0
101,15,0,339 N 4TH ST,1,0,0,0.11,1296,3,5,0,11/14/2003,458000,A,350000,118800,468800,1,1960,1,2,4,2,2,3,1,90,1296,0,2,0,1,0,0,4,2,0,0,864,0,864,0,2,2,2,0
101,16,0,336 N 5TH ST,1,0,0,0.11,1047,2,5,0,7/21/2005,1,Z,350000,93500,443500,1,1952,1,2,4,2,2,4,1,90,1047,0,1,0,1,0,0,2,1,0,0,748,0,0,748,2,2,2,0
101,17,0,343 N 4TH ST,1,0,0,0.11,932,1,4,0,00/00/0000,0,,350000,110500,460500,1,1959,1,2,4,2,2,3,1,2,932,0,1,1,1,0,0,2,1.5,456,0,932,0,0,0,2,2,2,0
101,18,0,342 N 5TH ST,1,0,0,0.11,1376,3,5,0,00/00/0000,0,,350000,135800,485800,1,1965,1,2,4,2,1,1,1,1,1376,0,2,0,1,0,1,4,2,0,0,944,0,864,0,2,2,2,0
101,19,0,349 N 4TH ST,1,0,0,0.11,1412,4,2,1,1/28/2005,510000,A,350000,138800,488800,1,1960,1,2,4,2,2,4,1,1,1412,0,2,0,1,0,0,6,2,0,0,796,616,0,0,2,2,2,0
101,20,0,346 N 5TH ST,1,0,0,0.11,1202,3,5,0,00/00/0000,0,,350000,125200,475200,1,1963,1,2,4,2,2,3,1,90,1202,0,2,0,1,0,1,4,2,0,0,828,0,748,0,2,2,2,0
101,21,0,353 N 4TH ST,1,0,0,0.11,1160,1,3,1,00/00/0000,0,,376000,126700,502700,1,1958,1,2,4,2,2,4,1,90,1160,0,1,1,1,0,0,3,1.5,0,0,1160,0,0,576,2,2,2,0
101,22,0,352 N 5TH ST,1,0,0,0.11,1383,2,5,1,11/11/1993,1,Z,376000,130500,506500,1,1954,1,2,4,2,2,4,1,90,1383,0,1,1,1,0,1,3,1.5,0,0,1084,0,0,748,2,2,2,0
101,23,0,357 N 4TH ST,1,0,0,0.11,1574,4,8,1,4/20/2000,425000,A,376000,234700,610700,1,1996,1,2,4,1,2,4,1,1,1575,0,2,0,1,1,1,4,2,956,631,1096,0,956,0,1,1,1,0
101,24,0,356 N 5TH ST,1,0,0,0.11,1248,3,5,0,7/29/1992,165000,A,376000,122800,498800,1,1960,1,2,4,2,2,3,1,2,1248,0,1,1,1,0,0,4,1.5,0,0,864,0,768,0,2,2,2,0
101,25,0,363 N 4TH ST,1,0,0,0.11,1440,1,4,0,1/29/2001,6324,Z,376000,255700,631700,1,1999,1,6,4,1,2,3,1,2,1440,0,2,1,1,0,0,4,2.5,1152,890,1296,144,0,0,1,1,1,0
101,26,0,362 N 5TH ST,1,0,0,0.11,1830,4,8,1,7/25/2002,609000,Z,376000,264300,640300,1,2002,1,6,4,1,2,3,1,2,1830,0,3,1,1,0,0,4,3.5,957,622,957,873,0,0,1,1,1,0
101,27,0,369 N 4TH ST,1,0,0,0.11,1056,1,4,1,1/29/2001,16103,Z,376000,265700,641700,1,2000,1,6,4,1,2,3,1,2,1056,0,2,1,1,0,0,5,2.5,156,156,1056,0,0,0,1,1,1,0
101,28,0,366 N 5TH ST,1,0,0,0.11,951,1,4,1,1/7/2002,1,Z,376000,124200,500200,1,1956,1,2,4,1,2,3,1,2,936,0,1,0,1,0,0,2,1,468,0,951,0,0,15,2,2,2,0
101,29,0,373 N 4TH ST,1,0,0,0.11,1928,4,8,1,1/12/2004,1,Z,377000,187000,564000,1,1962,1,2,4,2,2,3,1,2,1928,0,2,0,1,0,1,3,2,750,400,918,1010,0,0,2,2,2,0
101,30,0,372 N 5TH ST,1,0,0,0.11,1992,4,8,0,5/30/2000,100000,Z,377000,334800,711800,1,1996,1,6,4,1,2,3,1,2,1992,0,3,0,1,1,0,3,3,912,0,1392,600,0,0,2,2,2,0
101,31,0,377 N 4TH ST,1,0,0,0.11,1892,4,8,1,00/00/0000,0,,378000,242500,620500,1,1993,1,6,4,1,2,3,1,2,1892,0,2,1,1,0,0,4,2.5,850,300,946,946,0,0,1,1,1,0
101,32,0,376 N 5TH ST,1,0,0,0.11,2080,4,8,0,4/30/2004,875000,A,434700,366800,801500,1,1993,1,2,4,1,2,3,1,2,2080,0,2,1,1,0,1,3,2.5,0,0,1040,1040,0,0,1,1,1,0
101,33,0,383 N 4TH ST,1,0,0,0.11,2248,3,5,1,2/21/1994,108000,Z,378000,224900,602900,1,1952,1,2,4,1,2,3,2,2,1600,0,2,0,1,0,1,4,2,1216,0,1216,0,768,0,2,2,2,0
101,34.01,0,384 N 5TH ST,1,0,0,0.11,3198,4,6,1,10/14/1998,100000,Z,760000,528200,1288200,1,1985,1,6,4,2,2,3,1,2,3198,0,3,0,1,1,1,4,3,0,0,2132,1820,0,0,1,1,1,1
101,35,0,387 N 4TH ST,1,0,0,0.11,2004,4,1,0,10/6/1997,11448,Z,378000,165900,543900,1,1968,2,2,4,2,1,6,1,90,2004,0,2,0,2,0,0,6,2,0,0,1002,1002,0,0,2,2,2,0
101,36.01,0,386 N 5TH ST,1,0,0,0,2128,4,8,0,12/16/2002,885000,A,752800,234000,986800,1,1985,1,2,4,2,2,3,1,2,2128,0,2,0,2,0,1,4,2,0,0,1184,944,0,0,1,1,1,0
101,37,0,393 N 4TH ST,1,0,0,0.11,2864,4,8,1,1/10/2003,725000,A,760000,225400,985400,1,1977,1,2,4,1,2,4,1,2,2864,0,2,1,0,1,1,7,2.5,576,0,1344,1520,0,0,2,2,2,0
101,39,0,404 SHORE AVE,1,0,0,0.11,1796,4,8,1,7/25/2005,1,Z,760000,197200,957200,1,1970,1,2,4,2,1,6,1,1,1796,0,2,0,1,0,1,3,2,0,0,1016,780,0,0,2,2,2,0
102,1,0,501 N BARNEGAT AVE,1,0,0,0.11,2136,4,2,0,1/12/1999,162000,A,350000,185200,535200,1,1950,1,2,4,2,2,3,1,2,2136,0,2,0,1,0,0,4,2,0,0,1260,876,0,0,2,2,2,0
102,2,0,507 N BARNEGAT AVE,1,0,0,0.11,1069,2,5,0,00/00/0000,0,,350000,82500,432500,1,1960,1,2,4,2,1,6,1,90,1069,0,1,1,1,0,0,4,1.5,0,0,788,0,0,704,2,2,2,0
102,3,0,513 N BARNEGAT AVE,1,0,0,0.11,2289,4,8,0,6/13/2002,529000,A,350000,278100,628100,1,1998,1,6,4,1,2,3,1,2,2289,0,3,1,1,0,0,4,3.5,1008,384,1190,1099,0,0,1,1,1,0
102,4,0,300 N 6TH ST,1,0,0,0.11,1068,2,3,1,11/13/1998,158500,A,350000,125000,475000,1,1968,1,2,4,2,2,3,1,90,1068,0,1,0,1,0,0,3,1,0,0,1068,0,0,1068,2,2,2,0
102,5,0,313 N 5TH ST,1,0,0,0.11,1216,3,5,1,9/26/2000,288000,A,350000,125300,475300,1,1950,1,2,4,2,2,4,1,90,1216,0,1,0,1,0,1,4,1,0,0,864,0,704,0,2,2,2,0
102,6,0,312 N 6TH ST,1,0,0,0.11,889,1,3,1,00/00/0000,0,,350000,100900,450900,1,1960,1,2,4,2,1,6,1,90,889,0,1,0,0,0,1,2,1,0,0,889,0,0,0,2,2,2,0
102,7,0,315 N 5TH ST,1,0,0,0.11,1624,4,1,1,00/00/0000,0,,350000,145800,495800,1,1957,2,2,4,2,1,7,1,90,1624,0,2,0,2,0,0,6,2,0,0,856,768,0,0,2,2,2,0
102,8,0,316 N 6TH ST,1,0,0,0.11,1088,1,4,1,8/14/2003,424500,Z,350000,119500,469500,1,1965,1,1,1,2,2,4,1,1,1088,0,1,1,1,0,0,3,1.5,465,465,1088,0,0,0,2,3,3,0
102,9,0,323 N 5TH ST,1,0,0,0.11,1056,2,5,0,9/8/2000,239900,A,350000,92900,442900,1,1960,1,2,4,2,1,6,1,90,1056,0,1,0,1,0,0,3,1,0,0,704,0,704,0,2,2,2,0
102,10,0,322 N 6TH ST,1,0,0,0.11,1932,4,8,0,00/00/0000,0,,375500,163400,538900,1,1962,1,2,4,2,1,6,1,90,1932,0,2,0,1,0,0,3,2,0,0,1280,652,0,0,2,2,2,0
102,11,0,329 N 5TH ST,1,0,0,0.11,1122,2,5,1,00/00/0000,0,,350000,122800,472800,1,1956,1,2,4,2,2,3,1,2,1122,0,2,0,1,0,0,4,2,0,0,748,0,748,0,2,2,2,0
102,12,0,326 N 6TH ST,1,0,0,0.11,1402,2,5,0,00/00/0000,0,,375500,107900,483400,1,1963,1,2,4,2,1,6,1,90,1402,0,1,1,0,0,0,3,1.5,0,0,1002,0,0,1002,2,2,2,0
102,13,0,333 N 5TH ST,1,0,0,0.11,1218,3,5,0,8/9/1999,0,Z,350000,116700,466700,1,1956,1,2,4,2,2,1,1,90,1218,0,2,0,1,0,0,3,2,0,0,844,0,748,0,2,2,2,0
102,14,0,332 N 6TH ST,1,0,0,0.11,2124,4,8,1,8/8/1991,135000,A,350000,224500,574500,1,1997,1,2,4,2,2,3,1,2,2124,1,3,0,1,0,1,4,4,0,0,1188,1020,168,0,1,1,1,0
102,15,0,337 N 5TH ST,1,0,0,0.11,1263,2,5,0,3/10/2004,1,Z,350000,110800,460800,1,1955,1,2,4,2,2,4,1,6,631,0,1,1,1,0,0,3,1.5,0,0,964,0,0,748,2,2,2,0
102,16,0,338 N 6TH ST,1,0,0,0.11,1010,2,5,1,00/00/0000,0,,350000,107600,457600,1,1963,1,2,4,2,1,6,1,90,1010,0,1,1,1,0,0,3,1.5,0,0,1010,0,0,1010,2,2,2,0
102,17,0,343 N 5TH ST,1,0,0,0.11,748,2,5,1,8/22/2000,20,Z,350000,85200,435200,1,1956,1,2,4,2,1,6,1,90,748,0,1,1,1,0,0,2,1.5,0,0,748,0,0,748,2,2,2,0
102,18,0,342 N 6TH ST,1,0,0,0.11,1632,4,2,0,10/20/1998,1,Z,350000,120800,470800,1,1956,1,2,4,2,1,6,1,90,1632,0,1,1,1,0,0,5,1.5,0,0,816,816,0,0,2,2,2,0
102,19,0,349 N 5TH ST,1,0,0,0.11,985,2,5,0,00/00/0000,0,,350000,86000,436000,1,1955,1,2,4,2,1,6,1,90,985,0,1,0,1,0,0,3,1,0,0,704,0,0,704,2,2,2,0
102,20,0,346 N 6TH ST,1,0,0,0.11,832,2,5,1,11/19/1996,10,Z,350000,92200,442200,1,1956,1,2,4,2,1,6,1,90,832,0,1,0,0,0,0,2,1,0,0,832,0,0,704,2,2,2,0
102,21,0,353 N 5TH ST,1,0,0,0.11,704,2,5,1,11/2/1995,1,Z,376000,80100,456100,1,1956,1,2,4,2,2,4,1,90,704,0,1,0,1,0,0,2,1,0,0,704,0,0,704,2,2,2,0
102,22,0,352 N 6TH ST,1,0,0,0.11,2529,4,8,1,1/17/2005,879900,A,376000,395400,771400,1,2004,1,6,4,1,2,3,1,2,2529,0,3,0,1,0,1,4,3,0,0,1414,1414,0,0,1,1,1,0
102,23,0,359 N 5TH ST,1,0,0,0.11,1984,4,8,0,4/27/2004,555000,A,376000,176600,552600,1,1956,1,2,4,1,2,3,1,2,1984,0,2,0,1,0,0,6,2,100,100,1280,704,0,0,1,1,1,0
102,24,0,358 N 6TH ST,1,0,0,0.11,1122,3,5,1,1/31/2004,100,Z,378000,113400,491400,1,1960,1,2,4,2,1,6,1,90,1122,0,1,1,1,0,0,4,1.5,0,0,748,0,748,0,2,2,2,0
102,25,0,363 N 5TH ST,1,0,0,0.11,1122,3,5,0,2/7/1992,1,Z,376000,107100,483100,1,1956,1,2,4,2,2,3,1,90,1122,0,1,0,1,0,0,2,1,0,0,748,0,748,0,2,2,2,0
102,26,0,362 N 6TH ST,1,0,0,0.11,2172,4,1,1,00/00/0000,0,,378000,220800,598800,1,1965,2,2,4,2,2,3,1,90,2172,0,2,0,2,0,1,6,2,0,0,1236,936,0,0,2,2,2,0
102,27,0,367 N 5TH ST,1,0,0,0.11,1972,3,5,0,00/00/0000,0,,377000,167400,544400,1,1956,1,2,4,2,2,3,1,2,1972,0,1,1,1,0,1,5,1.5,0,0,1216,756,0,0,2,2,2,0
102,28,0,366 N 6TH ST,1,0,0,0.11,2148,4,1,1,4/2/1996,190000,A,400500,164800,565300,1,1960,2,2,4,2,1,3,1,90,2148,0,3,0,2,0,0,7,3,0,0,1212,936,0,0,2,2,2,0
102,29,0,373 N 5TH ST,1,0,0,0.17,1408,4,1,0,1/26/2004,1,Z,428800,126500,555300,1,1955,2,2,4,2,1,6,1,90,1408,0,2,0,2,0,0,4,2,0,0,704,704,0,0,2,2,2,0
102,30,0,372 N 6TH ST,1,0,0,0.11,1176,1,4,1,00/00/0000,0,,400500,155400,555900,1,1979,1,2,4,1,2,3,1,90,1176,0,1,0,0,0,0,2,1,616,352,1176,0,0,0,2,2,2,0
102,31,0,386 N 6TH ST,1,0,0,0.34,2306,4,2,1,12/30/1994,1,Z,1370000,220500,1590500,1,1954,2,2,4,1,1,6,1,90,2306,0,2,1,2,0,0,4,2.5,648,648,1666,640,0,0,2,2,2,0
102,33,0,385 N 5TH ST,1,0,0,0.1,1522,4,1,1,00/00/0000,0,,760000,173100,933100,1,1964,2,2,4,6,2,4,1,90,1522,0,2,0,1,0,1,3,2,0,0,900,972,0,0,2,2,2,0
102,35,0,387 N 5TH ST,1,0,0,0.11,704,2,5,0,12/3/2002,1,Z,760000,105400,865400,1,1950,1,2,4,2,2,1,1,90,704,0,1,0,1,0,0,2,1,0,0,704,0,0,704,2,2,2,0
103,1,0,601 N BARNEGAT AVE,1,0,0,0.17,1056,3,5,1,12/21/2000,1,Z,393800,194300,588100,2,1958,1,2,4,1,2,4,1,2,1056,0,1,1,1,0,0,4,1.5,0,0,704,0,704,0,2,2,2,0
103,2,0,613 N BARNEGAT AVE,1,0,0,0.17,2436,4,2,1,00/00/0000,0,,350000,360600,710600,1,1999,1,2,4,1,2,3,1,2,2436,0,2,1,1,0,1,5,2.5,0,0,1372,1064,0,0,1,1,1,0
103,3,0,308 N 7TH ST,1,0,0,0.11,1364,3,5,1,00/00/0000,0,,350000,163400,513400,1,1955,1,2,4,2,2,3,1,90,1364,0,2,0,1,0,0,4,2,0,0,1012,0,704,0,2,2,2,0
103,6,0,312 N 7TH ST,1,0,0,0.11,1128,2,5,0,9/3/1991,145000,A,350000,101800,451800,1,1957,1,2,4,2,1,6,1,90,1128,0,1,1,1,0,0,3,1.5,0,0,776,0,704,0,2,2,2,0
103,8,0,316 N 7TH ST,1,0,0,0.11,1344,2,5,1,6/27/2003,1,Z,350000,140900,490900,1,1956,1,2,4,2,1,6,1,90,1344,0,2,0,1,1,1,5,2,0,0,992,0,704,0,2,2,2,0
103,9,0,323 N 6TH ST,1,0,0,0.11,1100,3,5,0,3/22/2000,1,Z,350000,108200,458200,1,1959,1,2,4,2,2,1,1,90,1100,0,1,0,1,0,1,3,1,0,0,792,0,616,0,2,2,2,0
103,10,0,322 N 7TH ST,1,0,0,0.11,2160,4,2,1,00/00/0000,0,,350000,246800,596800,1,1998,1,2,4,1,2,3,1,2,2160,0,2,0,1,0,1,4,2,0,0,1288,872,0,0,1,1,1,0
103,11,0,335 N 6TH ST,1,0,0,0.22,748,2,5,1,00/00/0000,0,,560000,98600,658600,1,1956,1,2,4,2,1,6,1,90,748,0,1,0,1,0,1,3,1,0,0,748,0,0,748,2,2,2,0
103,12,0,328 N 7TH ST,1,0,0,0.11,1560,3,5,0,5/23/2000,1,Z,350000,132400,482400,1,1959,1,2,4,2,2,90,1,90,1560,0,2,0,1,0,0,4,2,0,0,1208,0,704,0,2,2,2,0
103,14,0,332 N 7TH ST,1,0,0,0.11,825,1,3,0,4/12/1993,125000,A,350000,112600,462600,1,1956,1,2,4,2,2,3,1,2,825,0,1,0,1,0,0,3,1,540,330,825,0,0,0,2,2,2,0
103,15,0,339 N 6TH ST,1,0,0,0.11,1034,4,2,1,00/00/0000,0,,350000,116800,466800,1,1956,1,2,4,2,2,3,1,90,1034,0,2,0,1,0,0,4,2,0,0,704,308,44,0,2,2,2,0
103,16,0,336 N 7TH ST,1,0,0,0.11,2004,4,8,1,6/27/2003,539000,A,350000,333300,683300,1,2004,1,6,4,1,2,3,1,2,2004,0,3,0,1,0,0,4,3,0,0,1050,954,0,0,1,1,1,0
103,17,0,343 N 6TH ST,1,0,0,0.11,1056,3,5,1,3/19/2003,260000,Z,350000,117600,467600,1,1959,1,2,4,2,1,3,1,1,1056,0,2,0,1,0,0,3,2,0,0,704,0,704,0,2,2,2,0
103,18,0,342 N 7TH ST,1,0,0,0.11,1824,4,1,0,00/00/0000,0,,350000,156500,506500,1,1956,2,2,4,2,1,6,1,90,1824,0,2,0,2,0,0,4,2,0,0,1104,720,0,0,2,2,2,0
103,19,0,349 N 6TH ST,1,0,0,0.11,2188,4,8,1,00/00/0000,0,,350000,188600,538600,1,1960,1,2,4,2,2,3,1,90,2188,0,2,0,1,0,1,4,2,0,0,1484,704,0,0,2,2,2,0
103,20,0,348 N 7TH ST,1,0,0,0.11,1738,4,2,1,00/00/0000,0,,350000,163500,513500,1,1957,1,2,4,2,1,6,1,90,1738,0,2,0,1,1,0,4,2,0,0,1034,704,0,0,2,2,2,0
103,21,0,353 N 6TH ST,1,0,0,0.11,972,1,3,0,7/15/2002,1,Z,378000,92300,470300,1,1960,1,2,4,2,2,3,1,90,972,0,1,0,1,0,1,3,1,0,0,972,0,0,0,2,2,2,0
103,22,0,354 N 7TH ST,1,0,0,0.11,2548,4,8,0,12/15/1993,1,Z,378000,392700,770700,1,1999,1,6,4,1,2,3,1,2,2548,0,3,1,1,0,0,4,3.5,962,340,1274,1274,0,0,1,1,1,0
103,23,0,357 N 6TH ST,1,0,0,0.11,2324,4,2,0,12/21/1994,1,Z,400500,180100,580600,1,1955,1,2,4,2,2,4,1,90,2324,0,2,0,0,0,1,4,2,0,0,1492,832,0,0,2,2,2,0
103,24,0,358 N 7TH ST,1,0,0,0.11,2932,4,8,1,3/7/2002,10,Z,378000,455100,833100,1,2004,1,6,4,1,2,3,1,2,2932,0,3,1,1,0,0,4,3.5,0,0,1606,1606,0,0,1,1,1,0
103,25,0,365 N 6TH ST,1,0,0,0.11,1824,4,8,1,00/00/0000,0,,760000,172500,932500,1,1967,1,2,4,2,1,6,1,2,1824,0,3,0,1,0,0,6,3,0,0,912,912,0,0,2,2,2,0
103,26,0,606 BAY FRONT,1,0,0,0.11,3964,7,8,0,5/10/2002,1,Z,760000,603700,1363700,1,2002,1,6,4,2,2,3,1,2,3964,0,4,1,1,0,1,3,4.5,0,0,1468,2936,0,0,1,1,1,0
103,27,0,610 BAY FRONT,1,0,0,0.11,2394,4,2,0,7/31/2001,750000,A,760000,225600,985600,1,1987,1,2,4,2,1,6,1,90,2394,0,3,0,1,0,0,4,3,0,0,1211,1183,0,0,1,1,1,0
103,28,0,366 N 7TH ST,1,0,0,0.11,2224,4,8,0,4/15/2004,1,Z,760000,254800,1014800,1,1985,1,2,4,2,1,6,1,90,2224,0,2,0,2,0,0,3,2,0,0,1204,864,312,0,2,2,2,0
104,1,0,305 N 7TH ST,1,0,0,0.11,1700,4,2,1,3/24/2001,187500,Z,350000,164700,514700,1,1965,1,2,4,2,1,6,1,90,1700,0,2,0,1,0,1,3,2,0,0,850,850,0,0,2,2,2,0
104,2,0,709 N BARNEGAT AVE,1,0,0,0.11,1092,1,3,0,00/00/0000,0,,350000,102700,452700,1,1964,1,2,4,2,1,6,1,90,1092,0,1,1,1,0,0,3,1.5,0,0,1092,0,0,0,2,2,2,0
104,3,0,713 N BARNEGAT AVE,1,0,0,0.11,1728,4,8,0,12/14/1999,200000,A,350000,209900,559900,1,1965,1,6,4,2,2,4,1,2,1728,0,2,0,1,0,0,5,2,0,0,864,1152,0,0,2,2,2,0
104,4,0,304 N 8TH ST,1,0,0,0.11,1728,4,1,1,1/13/1986,142000,A,350000,191400,541400,1,1965,2,2,4,2,2,4,1,90,1728,0,2,0,2,0,1,4,2,0,0,864,864,0,0,2,2,2,0
104,5,0,313 N 7TH ST,1,0,0,0.11,1302,1,3,0,9/1/1998,200000,Z,350000,130100,480100,1,1965,1,2,4,2,2,3,1,2,1302,0,1,1,1,0,1,3,1.5,0,0,1302,0,0,0,2,2,2,0
104,6,0,312 N 8TH ST,1,0,0,0.11,2247,4,8,0,10/30/2001,262000,A,350000,309100,659100,1,2002,1,6,4,1,2,3,1,2,2247,0,3,0,1,0,0,4,3,1132,0,1302,945,0,0,1,1,1,0
104,7,0,317 N 7TH ST,1,0,0,0.11,616,1,3,0,00/00/0000,0,,350000,78100,428100,1,1960,1,2,4,2,2,1,1,90,616,0,1,0,1,0,0,2,1,0,0,616,0,0,0,2,2,2,0
104,8,0,316 N 8TH ST,1,0,0,0.11,1606,3,5,0,7/23/1996,0,Z,350000,138600,488600,1,1960,1,2,4,2,2,3,1,90,1606,0,2,0,1,0,0,3,2,0,0,1164,0,884,0,2,2,2,0
104,9,0,323 N 7TH ST,1,0,0,0.11,1544,3,5,0,00/00/0000,0,,350000,140500,490500,1,1965,1,2,4,2,1,6,1,90,1544,0,2,0,1,0,0,4,2,0,0,1136,0,816,0,2,2,2,0
104,10,0,320 N 8TH ST,1,0,0,0.11,792,1,3,0,5/21/1997,121000,A,350000,84000,434000,1,1962,1,2,4,2,1,1,1,90,792,0,1,0,1,0,0,2,1,0,0,792,0,0,0,2,2,2,0
104,11,0,327 N 7TH ST,1,0,0,0.11,1224,3,5,0,00/00/0000,0,,350000,120400,470400,1,1965,2,2,4,2,1,6,1,90,1224,0,2,0,2,0,0,3,2,0,0,816,0,816,0,2,2,2,0
104,12,0,326 N 8TH ST,1,0,0,0.11,1224,4,5,1,12/21/2000,255000,A,350000,128700,478700,1,1970,1,2,4,2,1,6,1,90,1224,0,1,1,1,0,1,3,1.5,0,0,816,0,816,0,2,2,2,0
104,13,0,333 N 7TH ST,1,0,0,0.11,2157,3,2,0,5/28/2004,615000,A,350000,228700,578700,1,1965,1,2,4,2,1,6,1,1,2157,0,2,0,1,0,0,5,2,0,0,1341,816,0,0,2,2,2,0
104,14,0,332 N 8TH ST,1,0,0,0.11,948,1,3,1,4/8/2004,1,Z,350000,112000,462000,1,1965,1,2,4,1,2,4,1,2,948,0,1,1,1,0,0,3,1.5,0,0,948,0,0,0,2,2,2,0
104,15,0,337 N 7TH ST,1,0,0,0.11,1527,1,3,1,00/00/0000,0,,377000,153200,530200,1,1970,1,2,4,2,2,4,1,1,1527,0,2,0,1,0,1,3,2,0,0,1527,0,0,0,2,2,2,0
104,16,0,338 N 8TH ST,1,0,0,0.11,1056,3,5,0,6/27/2005,570000,A,377000,115100,492100,1,1965,1,2,4,2,2,4,1,1,1056,0,2,0,1,0,1,3,2,0,0,704,0,704,0,2,2,2,0
104,17,0,343 N 7TH ST,1,0,0,0.11,885,1,3,0,00/00/0000,0,,378000,95100,473100,1,1965,1,2,4,2,2,90,1,3,885,0,1,0,1,0,0,2,1,0,0,885,0,0,0,2,2,2,0
104,18,0,342 N 8TH ST,1,0,0,0.11,792,1,3,1,4/9/2001,1,Z,378000,97000,475000,1,1965,1,2,4,2,1,6,1,90,792,0,1,0,1,0,1,2,1,0,0,792,0,0,0,2,2,2,0
104,19,0,347 N 7TH ST,1,0,0,0.11,1872,4,1,1,9/25/1998,217500,A,378000,176100,554100,1,1970,1,2,4,2,2,3,1,2,1872,0,2,0,2,0,0,6,2,0,0,936,936,0,0,2,2,2,0
104,20,0,346 N 8TH ST,1,0,0,0.11,898,1,3,0,8/4/2000,240000,A,378000,95800,473800,1,1963,1,2,4,2,1,6,1,90,898,0,1,1,1,0,1,2,1.5,0,0,898,0,0,0,2,2,2,0
104,21,0,357 N 7TH ST,1,0,0,0.1,1960,4,2,1,12/30/1993,275000,A,745600,200700,946300,1,1960,1,2,4,1,2,3,1,2,1960,0,2,1,1,0,1,5,2.5,0,0,980,980,0,0,2,2,2,0
104,22,0,706 BAYFRONT,1,0,0,0.11,3402,4,8,1,6/25/1998,283000,A,760000,561200,1321200,1,2002,0,6,4,1,2,3,1,2,3402,1,2,0,1,0,1,3,3,0,0,1914,1914,0,0,1,1,1,0
104,24,0,356 N 8TH ST,1,0,0,0.1,1624,3,5,0,7/10/2002,1,Z,745600,171100,916700,1,1963,1,2,4,2,2,3,1,2,1624,0,1,0,1,0,1,2,1,0,0,1156,0,936,0,2,2,2,0
105,1,0,805 N BARNEGAT AVE,1,0,0,0.11,1152,1,4,0,1/19/1996,87500,Z,350000,163800,513800,1,1996,1,6,4,1,2,3,1,2,1152,0,2,0,1,0,0,3,2,1152,0,1152,0,0,0,1,1,1,0
105,2,0,809 N BARNEGAT AVE,1,0,0,0.11,1152,1,4,0,5/30/1995,200000,A,350000,136100,486100,1,1995,1,6,4,1,2,3,1,2,1152,0,2,0,1,0,0,3,2,144,144,1152,0,0,0,1,1,1,0
